job_title,company_name,location,summary,salary,clean_address,commute,distance_km
"Director, Business Development - NAVSEA Electronics Systems",Physical Optics,"Torrance, CA","The Director, Business Development will report to the Corporate Vice President, Business Development and be responsible for all aspects of the business...",Nothing_found,"Physical Optics Torrance, CA",,
"Director, Business Development – Advanced Ground Systems",GQR Global Markets,"Torrance, CA","The Director, Business Development will report to the Vice President, Business Development for Advanced Technologies and be responsible for all aspects of the...",Nothing_found,"GQR Global Markets Torrance, CA",,
Confidential Office Support (JID 7253) (7253),California State University,"Northridge, CA","Provides confidential administrative support for the Vice President for Administration and Finance, in conjunction with the Executive Assistant to the VP;...",Nothing_found,"California State University Northridge, CA",,
Accounts Payable,Southern California University of Health Sciences,"Whittier, CA",Collects and researches data; Uses intuition and experience to complement data; †† “Happy Hour” events are only authorized by individual area Vice-Presidents...,Nothing_found,"Southern California University of Health Sciences Whittier, CA",,
Chiropractic Sports Medicine Resident,Southern California University of Health Sciences,"Whittier, CA",Collects and researches data; Intuition and experience to complement data; ‡ “Happy Hour” events are only authorized by individual area Vice-Presidents and the...,Nothing_found,"Southern California University of Health Sciences Whittier, CA",,
Senior IT Consultant,Kaiser Permanente,"Pasadena, CA","Two (2) years of work experience in a role requiring interaction with executive leadership (e.g., Vice President level and above)....",Nothing_found,"Kaiser Permanente Pasadena, CA",,
Senior IT Consultant - IT BIO,Kaiser Permanente,"Pasadena, CA","Two (2) years of work experience in a role requiring interaction with executive leadership (e.g., Vice President level and above)....",Nothing_found,"Kaiser Permanente Pasadena, CA",,
CHIEF ENROLLMENT MANAGEMENT OFFICER,Charles Drew University Of Medicine And Science,"Los Angeles, CA",Perform other related duties as assigned by the Executive Vice President for Academic Affairs & Provost. Familiarity with health professions and health sciences...,Nothing_found,"Charles Drew University Of Medicine And Science Los Angeles, CA",,
"Director, Information Security Architecture",The Walt Disney Company (Corporate),"Burbank, CA","The position will report into the Vice President, Information Security Architecture. Demonstrated experience in information security, privacy or a data...",Nothing_found,"The Walt Disney Company (Corporate) Burbank, CA",,
Senior Lead Project Manager (Black Belt) - Quality Department Per Diem,"Martin Luther King, Jr. Community Hospital","Los Angeles, CA","Preparing data analysis. Performs complex data analysis by understanding users’ requirements for data, completing appropriate data abstraction, verifying...",Nothing_found,"Martin Luther King, Jr. Community Hospital Los Angeles, CA",,
"Associate Director, Knowledge Management",Childrens Hospital Los Angeles,"Los Angeles, CA","Under the direction of the Vice President, Technology Operations this position is responsible for leading. Bachelor's degree from an accredited university in...",Nothing_found,"Childrens Hospital Los Angeles Los Angeles, CA",,
Senior Coordinator International Student...,Glendale Community College,"Glendale, CA",SUPERVISION RECEIVED AND EXERCISED Supervision received by the Vice President of College Services or designee. Compile and evaluate data relevant to the program...,Nothing_found,"Glendale Community College Glendale, CA",,
Associate Director/Director of Quality Assurance,Dahlia Consulting,"El Segundo, CA","Review release assay data. BA/BS degree in engineering, life sciences or other relevant biologic, chemistry, biochemistry discipline required....",Nothing_found,"Dahlia Consulting El Segundo, CA",,
CHIEF FINANCIAL OFFICER,XPRIZE Foundation,"Culver City, CA","And Life Sciences. Ensure that relevant financial data is presented to the President, Leadership team and the Board of Directors....",Nothing_found,"XPRIZE Foundation Culver City, CA",,
UNIVERSITY AUDITOR,Charles Drew University Of Medicine And Science,"Los Angeles, CA","Implement the annual audit plan, as approved, including as appropriate any special tasks or projects requested by the A&C Committee, the University President,...",Nothing_found,"Charles Drew University Of Medicine And Science Los Angeles, CA",,
SVP Human Resources,Lieberman Research Worldwide (LRW),"Los Angeles, CA 90067","In related field such as Business, Human Resources, or Social Sciences. Develops and analyzes enterprise-wide people and other cross-functional data as needed....",Nothing_found,"Lieberman Research Worldwide (LRW) Los Angeles, CA 90067",,
"SVP, Human Resources",Lieberman Research Worldwide,"Los Angeles, CA","In related field such as Business, Human Resources, or Social Sciences. An understanding of and enthusiasm for data driven insights and strategy planning....",Nothing_found,"Lieberman Research Worldwide Los Angeles, CA",,
Hem-Onc MSL Expansion,TMAC Direct,"Los Angeles, CA","They are looking for three senior-level Oncology Medical Science Liaisons to cover SoCal, Southwest, and Northcentral Regions....",Nothing_found,"TMAC Direct Los Angeles, CA",,
"VP, Financial Planning & Analysis",Grant/Morgan Associates,"Los Angeles, CA","This person will be partnered with the CFO of this complex, global life sciences / medical technology business....",Nothing_found,"Grant/Morgan Associates Los Angeles, CA",,
Vice President - Chief Diversity Officer,Azusa Pacific University,"Azusa, CA","Vice President - Chief Diversity Officer. Azusa Pacific University invites applications and nominations for the Vice President, Chief Diversity Officer....",Nothing_found,"Azusa Pacific University Azusa, CA",,
VP Clinical Development,JD Farrell & Assoc.,"Los Angeles, CA","Assist site personnel with data changes as needed to ensure clarity and accuracy of the data. In engineering, science, or medical field....",Nothing_found,"JD Farrell & Assoc. Los Angeles, CA",,
Clinical Research Associate,Southern California University of Health Sciences,"Whittier, CA",Collects and researches data; Perform statistical analyses of research data. Analytic data driven analysis ability is required....,Nothing_found,"Southern California University of Health Sciences Whittier, CA",,
Front Office Associate (Full-Time),Southern California University of Health Sciences,"Whittier, CA",Collects and researches data; Intuition and experience to complement data; ‡ “Happy Hour” events are only authorized by individual area Vice-Presidents and the...,Nothing_found,"Southern California University of Health Sciences Whittier, CA",,
Front Office Associate (Part-Time),Southern California University of Health Sciences,"Whittier, CA",Collects and researches data; Intuition and experience to complement data; ‡ “Happy Hour” events are only authorized by individual area Vice-Presidents and the...,Nothing_found,"Southern California University of Health Sciences Whittier, CA",,
Senior Staff Accountant,Southern California University of Health Sciences,"Whittier, CA",Collects and researches data; Performs other special projects as assigned by the Assistant Vice President for Accounting and the Assistant Controller....,Nothing_found,"Southern California University of Health Sciences Whittier, CA",,
Business Information Analyst,Dynamic Staffing Inc.,"Monterey Park, CA","Data Quality and Data Completeness. Bachelor's degree in health, human sciences, statistical sciences, or computer sciences with 2 years of experience working...",Nothing_found,"Dynamic Staffing Inc. Monterey Park, CA",,
"Sr. Director of Marketing, Imaging",KaVo Kerr,"Santa Ana, CA","Reporting to the Vice President, North America Marketing, the Senior Director of Marketing, is responsible for the strategic dental imaging platform including...",Nothing_found,"KaVo Kerr Santa Ana, CA",,
Principal Architect - Epic Ambulatory,Memorial Health Services,"Fountain Valley, CA 92708",The Principal Architect works under the direct supervision of the Director of Architecture and Security and Vice President of Information Services....,Nothing_found,"Memorial Health Services Fountain Valley, CA 92708",,
Regional Safety Manager,Henkels & McCoy,"Pomona, CA",Regional Vice President. Ability to analyze organizational process through the review of data. BS in Safety/Industrial Hygiene/Environmental Sciences is...,Nothing_found,"Henkels & McCoy Pomona, CA",,
Director CRM/CPQ Applications,EXPERIAN,"Costa Mesa, CA",GCSS Vice President Direct Subordinate:. 5+ years supervisory experience 10+ years of progressive IT professionalexperience MBA preferred Must have experience...,Nothing_found,"EXPERIAN Costa Mesa, CA",,
"Manager, Population Health Quality , PSOC, FT, Days",CHOC Children's Hospital,"Orange, CA","Knowledge of quality and process improvement principles and tools, statistics, data collection, analysis, and data presentation....",Nothing_found,"CHOC Children's Hospital Orange, CA",,
"Manager, Population Health Quality , PSOC, FT, Days",CHOC Children's,"Orange, CA 92868","Knowledge of quality and process improvement principles and tools, statistics, data collection, analysis, and data presentation....",Nothing_found,"CHOC Children's Orange, CA 92868",,
VP Group Director Content and Communications Planning,Innocean,"Huntington Beach, CA","Working with data science and media teams, measure and report on content performance. Experienced in communications planning research and data techniques....",Nothing_found,"Innocean Huntington Beach, CA",,
VP Regulatory Affairs & Quality Compliance,JD Farrell & Assoc.,"Irvine, CA","Assist in Clinical Studies required for Regulatory Approvals, including clinical study design, data analysis, and data reduction....",Nothing_found,"JD Farrell & Assoc. Irvine, CA",,
